-120	0.00023339	
-119.76	0.000155354	
-119.52	9.24203e-05	
-119.279	4.81549e-05	
-119.039	2.52295e-05	
-118.799	2.52545e-05	
-118.559	4.8665e-05	
-118.318	9.46655e-05	
-118.078	0.000161239	
-117.838	0.000245221	
-117.598	0.000342441	
-117.357	0.000447919	
-117.117	0.000556121	
-116.877	0.00066124	
-116.637	0.000757521	
-116.396	0.000839573	
-116.156	0.000902688	
-115.916	0.000943124	
-115.676	0.00095834	
-115.435	0.000947179	
-115.195	0.000909972	
-114.955	0.000848556	
-114.715	0.000766214	
-114.474	0.000667521	
-114.234	0.00055811	
-113.994	0.000444369	
-113.754	0.000333083	
-113.514	0.00023104	
-113.273	0.000144618	
-113.033	7.93923e-05	
-112.793	3.97732e-05	
-112.553	2.87011e-05	
-112.312	4.74263e-05	
-112.072	9.53839e-05	
-111.832	0.000170179	
-111.592	0.000267684	
-111.351	0.000382254	
-111.111	0.00050704	
-110.871	0.000634393	
-110.631	0.000756332	
-110.39	0.000865052	
-110.15	0.000953434	
-109.91	0.00101553	
-109.67	0.00104699	
-109.429	0.00104539	
-109.189	0.00101044	
-108.949	0.000944079	
-108.709	0.000850408	
-108.468	0.000735452	
-108.228	0.000606823	
-107.988	0.000473235	
-107.748	0.000343938	
-107.508	0.000228094	
-107.267	0.000134128	
-107.027	6.91282e-05	
-106.787	3.82979e-05	
-106.547	4.45397e-05	
-106.306	8.81815e-05	
-106.066	0.00016688	
-105.826	0.000275715	
-105.586	0.000407472	
-105.345	0.000553107	
-105.105	0.000702358	
-104.865	0.000844466	
-104.625	0.000968964	
-104.384	0.00106647	
-104.144	0.0011294	
-103.904	0.00115265	
-103.664	0.00113398	
-103.423	0.00107432	
-103.183	0.000977767	
-102.943	0.000851374	
-102.703	0.000704663	
-102.462	0.000548965	
-102.222	0.000396577	
-101.982	0.000259813	
-101.742	0.000150024	
-101.502	7.6661e-05	
-101.261	4.64603e-05	
-101.021	6.28177e-05	
-100.781	0.000125417	
-100.541	0.00023015	
-100.3	0.000369345	
-100.06	0.000532303	
-99.8198	0.000706104	
-99.5796	0.000876625	
-99.3393	0.0010297	
-99.0991	0.00115232	
-98.8589	0.00123378	
-98.6186	0.00126665	
-98.3784	0.00124756	
-98.1381	0.00117752	
-97.8979	0.00106206	
-97.6577	0.000910792	
-97.4174	0.000736736	
-97.1772	0.000555225	
-96.9369	0.000382616	
-96.6967	0.000234848	
-96.4565	0.000125985	
-96.2162	6.68885e-05	
-95.976	6.41238e-05	
-95.7357	0.000119237	
-95.4955	0.000228465	
-95.2553	0.000382929	
-95.015	0.000569323	
-94.7748	0.000771029	
-94.5345	0.000969601	
-94.2943	0.00114646	
-94.0541	0.00128469	
-93.8138	0.00137067	
-93.5736	0.00139553	
-93.3333	0.00135616	
-93.0931	0.00125564	
-92.8529	0.00110314	
-92.6126	0.000913203	
-92.3724	0.000704438	
-92.1321	0.000497778	
-91.8919	0.000314438	
-91.6517	0.00017378	
-91.4114	9.12829e-05	
-91.1712	7.68426e-05	
-90.9309	0.00013359	
-90.6907	0.000257367	
-90.4505	0.000436947	
-90.2102	0.000655001	
-89.97	0.000889744	
-89.7297	0.00111711	
-89.4895	0.00131326	
-89.2492	0.00145713	
-89.009	0.00153277	
-88.7688	0.00153127	
-88.5285	0.00145187	
-88.2883	0.00130235	
-88.048	0.0010984	
-87.8078	0.000862082	
-87.5676	0.000619628	
-87.3273	0.000398577	
-87.0871	0.000224729	
-86.8468	0.000119169	
-86.6066	9.57293e-05	
-86.3664	0.000159187	
-86.1261	0.000304447	
-85.8859	0.000516833	
-85.6456	0.000773518	
-85.4054	0.00104595	
-85.1652	0.00130302	
-84.9249	0.00151473	
-84.6847	0.00165571	
-84.4444	0.00170846	
-84.2042	0.00166565	
-83.964	0.00153133	
-83.7237	0.00132079	
-83.4835	0.00105899	
-83.2432	0.000777819	
-83.003	0.00051235	
-82.7628	0.000296568	
-82.5225	0.0001591	
-82.2823	0.000119455	
-82.042	0.000185288	
-81.8018	0.000351066	
-81.5616	0.00059838	
-81.3213	0.000897917	
-81.0811	0.00121291	
-80.8408	0.0015037	
-80.6006	0.0017328	
-80.3604	0.00186988	
-80.1201	0.001896	
-79.8799	0.00180645	
-79.6396	0.00161183	
-79.3994	0.00133707	
-79.1592	0.00101852	
-78.9189	0.000699376	
-78.6787	0.000424025	
-78.4384	0.000231978	
-78.1982	0.000152305	
-77.958	0.00019929	
-77.7177	0.000369994	
-77.4775	0.00064414	
-77.2372	0.000986427	
-76.997	0.00135106	
-76.7568	0.00168792	
-76.5165	0.0019496	
-76.2763	0.00209828	
-76.036	0.00211148	
-75.7958	0.00198578	
-75.5556	0.00173793	
-75.3153	0.00140301	
-75.0751	0.00102981	
-74.8348	0.000674078	
-74.5946	0.000390394	
-74.3544	0.000224004	
-74.1141	0.000203716	
-73.8739	0.00033704	
-73.6336	0.000608386	
-73.3934	0.000980725	
-73.1532	0.0014006	
-72.9129	0.00180586	
-72.6727	0.00213503	
-72.4324	0.00233688	
-72.1922	0.00237883	
-71.952	0.00225258	
-71.7117	0.00197625	
-71.4715	0.00159232	
-71.2312	0.00116157	
-70.991	0.000753936	
-70.7508	0.000437499	
-70.5105	0.000267378	
-70.2703	0.00027634	
-70.03	0.000468723	
-69.7898	0.000818825	
-69.5495	0.0012742	
-69.3093	0.00176355	
-69.0691	0.002208	
-68.8288	0.00253417	
-68.5886	0.00268666	
-68.3483	0.0026381	
-68.1081	0.00239464	
-67.8679	0.00199604	
-67.6276	0.00150984	
-67.3874	0.00102059	
-67.1471	0.000615741	
-66.9069	0.000370389	
-66.6667	0.000333756	
-66.4264	0.00051965	
-66.1862	0.000902876	
-65.9459	0.00142247	
-65.7057	0.00199143	
-65.4655	0.00251156	
-65.2252	0.00289079	
-64.985	0.00306014	
-64.7447	0.00298704	
-64.5045	0.00268247	
-64.2643	0.00220041	
-64.024	0.00162921	
-63.7838	0.00107634	
-63.5435	0.000648891	
-63.3033	0.000433534	
-63.0631	0.000479455	
-62.8228	0.000787819	
-62.5826	0.00130996	
-62.3423	0.00195504	
-62.1021	0.00260609	
-61.8619	0.00314172	
-61.6216	0.00345953	
-61.3814	0.00349665	
-61.1411	0.00324343	
-60.9009	0.00274704	
-60.6607	0.00210416	
-60.4204	0.00144337	
-60.1802	0.000900699	
-59.9399	0.00059256	
