-120	0.0376641	
-119.976	0.0376508	
-119.952	0.0376374	
-119.928	0.0376238	
-119.904	0.0376102	
-119.88	0.0375964	
-119.856	0.0375826	
-119.832	0.0375686	
-119.808	0.0375545	
-119.784	0.0375404	
-119.76	0.0375261	
-119.736	0.0375117	
-119.712	0.0374972	
-119.688	0.0374827	
-119.664	0.037468	
-119.64	0.0374532	
-119.616	0.0374383	
-119.592	0.0374233	
-119.568	0.0374082	
-119.544	0.037393	
-119.52	0.0373776	
-119.496	0.0373622	
-119.472	0.0373467	
-119.448	0.0373311	
-119.424	0.0373153	
-119.4	0.0372995	
-119.376	0.0372835	
-119.352	0.0372675	
-119.328	0.0372513	
-119.304	0.0372351	
-119.28	0.0372187	
-119.256	0.0372022	
-119.232	0.0371856	
-119.208	0.037169	
-119.184	0.0371522	
-119.16	0.0371353	
-119.136	0.0371183	
-119.112	0.0371011	
-119.088	0.0370839	
-119.064	0.0370666	
-119.04	0.0370492	
-119.016	0.0370316	
-118.992	0.037014	
-118.968	0.0369962	
-118.944	0.0369784	
-118.92	0.0369604	
-118.896	0.0369423	
-118.872	0.0369242	
-118.848	0.0369059	
-118.824	0.0368875	
-118.8	0.036869	
-118.776	0.0368504	
-118.752	0.0368317	
-118.728	0.0368129	
-118.704	0.0367939	
-118.68	0.0367749	
-118.656	0.0367557	
-118.632	0.0367365	
-118.608	0.0367171	
-118.584	0.0366977	
-118.56	0.0366781	
-118.536	0.0366584	
-118.512	0.0366386	
-118.488	0.0366187	
-118.464	0.0365987	
-118.44	0.0365786	
-118.416	0.0365584	
-118.392	0.036538	
-118.368	0.0365176	
-118.344	0.036497	
-118.32	0.0364764	
-118.296	0.0364556	
-118.272	0.0364347	
-118.248	0.0364138	
-118.224	0.0363927	
-118.2	0.0363715	
-118.176	0.0363502	
-118.152	0.0363287	
-118.128	0.0363072	
-118.104	0.0362856	
-118.08	0.0362638	
-118.056	0.036242	
-118.032	0.03622	
-118.008	0.0361979	
-117.984	0.0361758	
-117.96	0.0361535	
-117.936	0.0361311	
-117.912	0.0361086	
-117.888	0.0360859	
-117.864	0.0360632	
-117.84	0.0360404	
-117.816	0.0360174	
-117.792	0.0359944	
-117.768	0.0359712	
-117.744	0.0359479	
-117.72	0.0359245	
-117.696	0.035901	
-117.672	0.0358774	
-117.648	0.0358537	
-117.624	0.0358299	
-117.6	0.0358059	
-117.576	0.0357819	
-117.552	0.0357577	
-117.528	0.0357335	
-117.504	0.0357091	
-117.48	0.0356846	
-117.456	0.03566	
-117.432	0.0356353	
-117.408	0.0356105	
-117.384	0.0355856	
-117.36	0.0355605	
-117.336	0.0355354	
-117.312	0.0355101	
-117.288	0.0354847	
-117.264	0.0354593	
-117.24	0.0354337	
-117.216	0.035408	
-117.192	0.0353822	
-117.168	0.0353562	
-117.144	0.0353302	
-117.12	0.0353041	
-117.096	0.0352778	
-117.072	0.0352515	
-117.048	0.035225	
-117.024	0.0351984	
-117	0.0351717	
-116.976	0.0351449	
-116.952	0.035118	
-116.928	0.035091	
-116.904	0.0350638	
-116.88	0.0350366	
-116.856	0.0350092	
-116.832	0.0349817	
-116.808	0.0349542	
-116.784	0.0349265	
-116.76	0.0348987	
-116.736	0.0348708	
-116.712	0.0348427	
-116.688	0.0348146	
-116.664	0.0347863	
-116.64	0.034758	
-116.616	0.0347295	
-116.592	0.0347009	
-116.568	0.0346723	
-116.544	0.0346435	
-116.52	0.0346146	
-116.496	0.0345855	
-116.472	0.0345564	
-116.448	0.0345272	
-116.424	0.0344978	
-116.4	0.0344683	
-116.376	0.0344388	
-116.352	0.0344091	
-116.328	0.0343793	
-116.304	0.0343494	
-116.28	0.0343194	
-116.256	0.0342892	
-116.232	0.034259	
-116.208	0.0342287	
-116.184	0.0341982	
-116.16	0.0341676	
-116.136	0.0341369	
-116.112	0.0341061	
-116.088	0.0340752	
-116.064	0.0340442	
-116.04	0.0340131	
-116.016	0.0339819	
-115.992	0.0339505	
-115.968	0.0339191	
-115.944	0.0338875	
-115.92	0.0338558	
-115.896	0.033824	
-115.872	0.0337922	
-115.848	0.0337601	
-115.824	0.033728	
-115.8	0.0336958	
-115.776	0.0336635	
-115.752	0.033631	
-115.728	0.0335985	
-115.704	0.0335658	
-115.68	0.033533	
-115.656	0.0335001	
-115.632	0.0334671	
-115.608	0.033434	
-115.584	0.0334008	
-115.56	0.0333675	
-115.536	0.033334	
-115.512	0.0333005	
-115.488	0.0332668	
-115.464	0.033233	
-115.44	0.0331992	
-115.416	0.0331652	
-115.392	0.0331311	
-115.368	0.0330969	
-115.344	0.0330625	
-115.32	0.0330281	
-115.296	0.0329936	
-115.272	0.0329589	
-115.248	0.0329242	
-115.224	0.0328893	
-115.2	0.0328543	
-115.176	0.0328193	
-115.152	0.0327841	
-115.128	0.0327488	
-115.104	0.0327134	
-115.08	0.0326778	
-115.056	0.0326422	
-115.032	0.0326065	
-115.008	0.0325706	
-114.983	0.0325347	
-114.959	0.0324986	
-114.935	0.0324624	
-114.911	0.0324261	
-114.887	0.0323898	
-114.863	0.0323533	
-114.839	0.0323167	
-114.815	0.0322799	
-114.791	0.0322431	
-114.767	0.0322062	
-114.743	0.0321691	
-114.719	0.032132	
-114.695	0.0320947	
-114.671	0.0320574	
-114.647	0.0320199	
-114.623	0.0319823	
-114.599	0.0319446	
-114.575	0.0319069	
-114.551	0.031869	
-114.527	0.0318309	
-114.503	0.0317928	
-114.479	0.0317546	
-114.455	0.0317163	
-114.431	0.0316778	
-114.407	0.0316393	
-114.383	0.0316007	
-114.359	0.0315619	
-114.335	0.031523	
-114.311	0.0314841	
-114.287	0.031445	
-114.263	0.0314058	
-114.239	0.0313665	
-114.215	0.0313271	
-114.191	0.0312876	
-114.167	0.031248	
-114.143	0.0312083	
-114.119	0.0311685	
-114.095	0.0311286	
-114.071	0.0310885	
-114.047	0.0310484	
-114.023	0.0310082	
-113.999	0.0309678	
-113.975	0.0309274	
-113.951	0.0308868	
-113.927	0.0308462	
-113.903	0.0308054	
-113.879	0.0307645	
-113.855	0.0307236	
-113.831	0.0306825	
-113.807	0.0306413	
-113.783	0.0306	
-113.759	0.0305586	
-113.735	0.0305171	
-113.711	0.0304755	
-113.687	0.0304338	
-113.663	0.030392	
-113.639	0.0303501	
-113.615	0.0303081	
-113.591	0.030266	
-113.567	0.0302238	
-113.543	0.0301815	
-113.519	0.030139	
-113.495	0.0300965	
-113.471	0.0300539	
-113.447	0.0300112	
-113.423	0.0299683	
-113.399	0.0299254	
-113.375	0.0298824	
-113.351	0.0298392	
-113.327	0.029796	
-113.303	0.0297527	
-113.279	0.0297092	
-113.255	0.0296657	
-113.231	0.0296221	
-113.207	0.0295783	
-113.183	0.0295345	
-113.159	0.0294905	
-113.135	0.0294465	
-113.111	0.0294023	
-113.087	0.0293581	
-113.063	0.0293138	
-113.039	0.0292693	
-113.015	0.0292248	
-112.991	0.0291801	
-112.967	0.0291354	
-112.943	0.0290906	
-112.919	0.0290456	
-112.895	0.0290006	
-112.871	0.0289555	
-112.847	0.0289102	
-112.823	0.0288649	
-112.799	0.0288195	
-112.775	0.028774	
-112.751	0.0287283	
-112.727	0.0286826	
-112.703	0.0286368	
-112.679	0.0285909	
-112.655	0.0285449	
-112.631	0.0284988	
-112.607	0.0284526	
-112.583	0.0284063	
-112.559	0.0283599	
-112.535	0.0283134	
-112.511	0.0282668	
-112.487	0.0282201	
-112.463	0.0281733	
-112.439	0.0281265	
-112.415	0.0280795	
-112.391	0.0280325	
-112.367	0.0279853	
-112.343	0.0279381	
-112.319	0.0278907	
-112.295	0.0278433	
-112.271	0.0277957	
-112.247	0.0277481	
-112.223	0.0277004	
-112.199	0.0276526	
-112.175	0.0276047	
-112.151	0.0275567	
-112.127	0.0275086	
-112.103	0.0274604	
-112.079	0.0274122	
-112.055	0.0273638	
-112.031	0.0273154	
-112.007	0.0272668	
-111.983	0.0272182	
-111.959	0.0271695	
-111.935	0.0271207	
-111.911	0.0270718	
-111.887	0.0270228	
-111.863	0.0269737	
-111.839	0.0269245	
-111.815	0.0268752	
-111.791	0.0268259	
-111.767	0.0267765	
-111.743	0.0267269	
-111.719	0.0266773	
-111.695	0.0266276	
-111.671	0.0265778	
-111.647	0.0265279	
-111.623	0.026478	
-111.599	0.0264279	
